FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
210801;2100;;315;;
210801;2200;;173;;
210801;2300;;79;;
210802;0000;;168;;
210802;0100;;189;;
210802;0200;;178;;
210802;0300;;136;;
210802;0400;;182;;
210802;0500;;53;;
210802;0600;;24;;
210802;0700;;15;;
210802;0800;;19;;
210802;0900;;25;;
210802;1000;;18;;
210802;1100;;16;;
210802;1200;;20;;
210802;1300;;14;;
210802;1400;;19;;
210802;1500;;16;;
210802;1600;;18;;
210802;1700;;17;;
210802;1800;;25;;
210802;1900;;37;;
210802;2000;;173;;
210802;2100;;290;;
210802;2200;;153;;
210802;2300;;205;;
210803;0000;;25;;
210803;0100;;30;;
210803;0200;;31;;
210803;0300;;21;;
210803;0400;;20;;
210803;0500;;19;;
210803;0600;;18;;
210803;0700;;73;;
210803;0800;;109;;
210803;0900;;55;;
210803;1000;;24;;
210803;1100;;26;;
210803;1200;;29;;
210803;1300;;26;;
210803;1400;;30;;
210803;1500;;;;
210803;1600;;26;;
210803;1700;;27;;
210803;1800;;38;;
210803;1900;;96;;
210803;2000;;180;;
210803;2100;;125;;
210803;2200;;110;;
210803;2300;;194;;
210804;0000;;84;;
210804;0100;;145;;
210804;0200;;150;;
210804;0300;;61;;
210804;0400;;39;;
210804;0500;;46;;
210804;0600;;45;;
210804;0700;;48;;
210804;0800;;55;;
210804;0900;;36;;
210804;1000;;26;;
210804;1100;;31;;
210804;1200;;26;;
210804;1300;;26;;
210804;1400;;25;;
210804;1500;;26;;
210804;1600;;35;;
210804;1700;;44;;
210804;1800;;55;;
210804;1900;;104;;
210804;2000;;109;;
210804;2100;;64;;
210804;2200;;52;;
210804;2300;;51;;
210805;0000;;49;;
210805;0100;;48;;
210805;0200;;44;;
210805;0300;;42;;
210805;0400;;41;;
210805;0500;;42;;
210805;0600;;48;;
210805;0700;;46;;
210805;0800;;43;;
210805;0900;;44;;
210805;1000;;53;;
210805;1100;;43;;
210805;1200;;42;;
210805;1300;;31;;
210805;1400;;37;;
210805;1500;;40;;
210805;1600;;36;;
210805;1700;;37;;
210805;1800;;81;;
210805;1900;;106;;
210805;2000;;107;;
210805;2100;;73;;
210805;2200;;230;;
210805;2300;;264;;
210806;0000;;258;;
210806;0100;;114;;
210806;0200;;68;;
210806;0300;;66;;
210806;0400;;54;;
210806;0500;;49;;
210806;0600;;52;;
210806;0700;;63;;
210806;0800;;90;;
210806;0900;;98;;
210806;1000;;120;;
210806;1100;;68;;
210806;1200;;38;;
210806;1300;;33;;
210806;1400;;30;;
210806;1500;;32;;
210806;1600;;34;;
210806;1700;;34;;
210806;1800;;38;;
210806;1900;;44;;
210806;2000;;45;;
210806;2100;;66;;
210806;2200;;56;;
210806;2300;;61;;
210807;0000;;61;;
210807;0100;;73;;
210807;0200;;53;;
210807;0300;;47;;
210807;0400;;38;;
210807;0500;;38;;
210807;0600;;44;;
210807;0700;;57;;
210807;0800;;52;;
210807;0900;;40;;
210807;1000;;23;;
210807;1100;;15;;
210807;1200;;17;;
210807;1300;;20;;
210807;1400;;12;;
210807;1500;;17;;
210807;1600;;16;;
210807;1700;;16;;
210807;1800;;20;;
210807;1900;;48;;
210807;2000;;63;;
210807;2100;;51;;
210807;2200;;19;;
210807;2300;;16;;
210808;0000;;17;;
210808;0100;;19;;
210808;0200;;19;;
210808;0300;;10;;
210808;0400;;11;;
210808;0500;;10;;
210808;0600;;11;;
210808;0700;;17;;
210808;0800;;24;;
210808;0900;;18;;
210808;1000;;26;;
210808;1100;;29;;
210808;1200;;35;;
210808;1300;;24;;
210808;1400;;24;;
210808;1500;;19;;
210808;1600;;27;;
210808;1700;;29;;
210808;1800;;55;;
210808;1900;;40;;
210808;2000;;56;;
210808;2100;;97;;
210808;2200;;265;;
210808;2300;;293;;
210809;0000;;167;;
210809;0100;;63;;
210809;0200;;56;;
210809;0300;;64;;
210809;0400;;56;;
210809;0500;;29;;
210809;0600;;30;;
210809;0700;;32;;
210809;0800;;26;;
210809;0900;;29;;
210809;1000;;28;;
210809;1100;;30;;
210809;1200;;34;;
210809;1300;;28;;
210809;1400;;28;;
210809;1500;;31;;
210809;1600;;22;;
210809;1700;;28;;
210809;1800;;35;;
210809;1900;;40;;
210809;2000;;44;;
210809;2100;;150;;
210809;2200;;223;;
210809;2300;;127;;
210810;0000;;116;;
210810;0100;;147;;
210810;0200;;109;;
210810;0300;;95;;
210810;0400;;99;;
210810;0500;;93;;
210810;0600;;93;;
210810;0700;;79;;
210810;0800;;113;;
210810;0900;;33;;
210810;1000;;30;;
210810;1100;;32;;
210810;1200;;36;;
210810;1300;;;40;
210810;1400;;54;;
210810;1500;;50;;
210810;1600;;41;;
210810;1700;;40;;
210810;1800;;53;;
210810;1900;;59;;
210810;2000;;67;;
210810;2100;;49;;
210810;2200;;52;;
210810;2300;;60;;
210811;0000;;55;;
210811;0100;;69;;
210811;0200;;63;;
210811;0300;;66;;
210811;0400;;67;;
210811;0500;;59;;
210811;0600;;60;;
210811;0700;;29;;
210811;0800;;27;;
210811;0900;;28;;
210811;1000;;27;;
210811;1100;;41;;
210811;1200;;48;;
210811;1300;;57;;
210811;1400;;59;;
210811;1500;;53;;
210811;1600;;65;;
210811;1700;;54;;
210811;1800;;117;;
210811;1900;;177;;
210811;2000;;198;;
210811;2100;;198;;
210811;2200;;196;;
210811;2300;;265;;
210812;0000;;355;;
210812;0100;;248;;
210812;0200;;313;;
210812;0300;;225;;
210812;0400;;66;;
210812;0500;;50;;
210812;0600;;24;;
210812;0700;;26;;
210812;0800;;48;;
210812;0900;;43;;
210812;1000;;29;;
210812;1100;;35;;
210812;1200;;39;;
210812;1300;;41;;
210812;1400;;40;;
210812;1500;;;1;
210812;1600;;;;
210812;1700;;45;;
210812;1800;;44;;
210812;1900;;61;;
210812;2000;;71;;
210812;2100;;74;;
210812;2200;;65;;
210812;2300;;64;;
210813;0000;;56;;
210813;0100;;57;;
210813;0200;;50;;
210813;0300;;52;;
210813;0400;;48;;
210813;0500;;49;;
210813;0600;;49;;
210813;0700;;58;;
210813;0800;;52;;
210813;0900;;39;;
210813;1000;;31;;
210813;1100;;32;;
210813;1200;;29;;
210813;1300;;31;;
210813;1400;;31;;
210813;1500;;34;;
210813;1600;;39;;
210813;1700;;38;;
210813;1800;;48;;
210813;1900;;51;;
210813;2000;;79;;
210813;2100;;87;;
210813;2200;;84;;
210813;2300;;82;;
210814;0000;;63;;
210814;0100;;57;;
210814;0200;;42;;
210814;0300;;47;;
210814;0400;;43;;
210814;0500;;39;;
210814;0600;;37;;
210814;0700;;44;;
210814;0800;;56;;
210814;0900;;39;;
210814;1000;;49;;
210814;1100;;53;;
210814;1200;;62;;
210814;1300;;74;;
210814;1400;;76;;
210814;1500;;65;;
210814;1600;;65;;
210814;1700;;71;;
210814;1800;;113;;
210814;1900;;102;;
210814;2000;;107;;
210814;2100;;221;;
210814;2200;;211;;
210814;2300;;295;;
210815;0000;;213;;
210815;0100;;100;;
210815;0200;;65;;
210815;0300;;60;;
210815;0400;;45;;
210815;0500;;62;;
210815;0600;;46;;
210815;0700;;42;;
210815;0800;;49;;
210815;0900;;54;;
210815;1000;;54;;
210815;1100;;58;;
210815;1200;;44;;
210815;1300;;41;;
210815;1400;;45;;
210815;1500;;42;;
210815;1600;;44;;
210815;1700;;52;;
210815;1800;;71;;
210815;1900;;57;;
210815;2000;;52;;
210815;2100;;61;;
210815;2200;;34;;
210815;2300;;25;;
210816;0000;;21;;
210816;0100;;22;;
210816;0200;;32;;
210816;0300;;29;;
210816;0400;;34;;
210816;0500;;25;;
210816;0600;;15;;
210816;0700;;21;;
210816;0800;;17;;
210816;0900;;24;;
210816;1000;;27;;
210816;1100;;26;;
210816;1200;;22;;
210816;1300;;7;;
210816;1400;;9;;
210816;1500;;22;;
210816;1600;;19;;
210816;1700;;27;;
210816;1800;;21;;
210816;1900;;29;;
210816;2000;;32;;
210816;2100;;19;;
210816;2200;;22;;
210816;2300;;23;;
210817;0000;;13;;
210817;0100;;14;;
210817;0200;;13;;
210817;0300;;8;;
210817;0400;;5;;
210817;0500;;6;;
210817;0600;;16;;
210817;0700;;7;;
210817;0800;;18;;
210817;0900;;18;;
210817;1000;;21;;
210817;1100;;13;;
210817;1200;;12;;
210817;1300;;22;;
210817;1400;;18;;
210817;1500;;16;;
210817;1600;;19;;
210817;1700;;12;;
210817;1800;;21;;
210817;1900;;10;;
210817;2000;;11;;
210817;2100;;12;;
210817;2200;;8;;
210817;2300;;6;;
210818;0000;;4;;
210818;0100;;1;;
210818;0200;;1;;
210818;0300;;1;;
210818;0400;;1;;
210818;0500;;1;;
210818;0600;;4;;
210818;0700;;7;;
210818;0800;;8;;
210818;0900;;6;;
210818;1000;;20;;
210818;1100;;10;;
210818;1200;;8;;
210818;1300;;17;;
210818;1400;;25;;
210818;1500;;20;;
210818;1600;;31;;
210818;1700;;39;;
210818;1800;;63;;
210818;1900;;39;;
210818;2000;;21;;
210818;2100;;12;;
210818;2200;;16;;
210818;2300;;11;;
210819;0000;;10;;
210819;0100;;7;;
210819;0200;;6;;
210819;0300;;4;;
210819;0400;;4;;
210819;0500;;4;;
210819;0600;;6;;
210819;0700;;4;;
210819;0800;;5;;
210819;0900;;5;;
210819;1000;;11;;
210819;1100;;9;;
210819;1200;;5;;
210819;1300;;7;;
210819;1400;;9;;
210819;1500;;10;;
210819;1600;;11;;
210819;1700;;15;;
210819;1800;;36;;
210819;1900;;58;;
210819;2000;;43;;
210819;2100;;57;;
210819;2200;;40;;
210819;2300;;38;;
210820;0000;;33;;
210820;0100;;36;;
210820;0200;;53;;
210820;0300;;23;;
210820;0400;;25;;
210820;0500;;38;;
210820;0600;;31;;
210820;0700;;45;;
210820;0800;;53;;
210820;0900;;49;;
210820;1000;;27;;
210820;1100;;21;;
210820;1200;;20;;
210820;1300;;12;;
210820;1400;;21;;
210820;1500;;9;;
210820;1600;;22;;
210820;1700;;42;;
210820;1800;;106;;
210820;1900;;71;;
210820;2000;;59;;
210820;2100;;21;;
210820;2200;;22;;
210820;2300;;27;;
210821;0000;;14;;
210821;0100;;9;;
210821;0200;;8;;
210821;0300;;16;;
210821;0400;;10;;
210821;0500;;13;;
210821;0600;;10;;
210821;0700;;5;;
210821;0800;;3;;
210821;0900;;4;;
210821;1000;;4;;
210821;1100;;5;;
210821;1200;;10;;
210821;1300;;12;;
210821;1400;;10;;
210821;1500;;18;;
210821;1600;;9;;
210821;1700;;19;;
210821;1800;;18;;
210821;1900;;23;;
210821;2000;;20;;
210821;2100;;14;;
210821;2200;;24;;
210821;2300;;31;;
210822;0000;;19;;
210822;0100;;20;;
210822;0200;;9;;
210822;0300;;13;;
210822;0400;;11;;
210822;0500;;19;;
210822;0600;;23;;
210822;0700;;19;;
210822;0800;;12;;
210822;0900;;14;;
210822;1000;;10;;
210822;1100;;9;;
210822;1200;;9;;
210822;1300;;8;;
210822;1400;;9;;
210822;1500;;9;;
210822;1600;;8;;
210822;1700;;9;;
210822;1800;;9;;
210822;1900;;20;;
210822;2000;;28;;
210822;2100;;25;;
210822;2200;;9;;
210822;2300;;11;;
210823;0000;;14;;
210823;0100;;18;;
210823;0200;;13;;
210823;0300;;12;;
210823;0400;;10;;
210823;0500;;9;;
210823;0600;;9;;
210823;0700;;11;;
210823;0800;;13;;
210823;0900;;13;;
210823;1000;;19;;
210823;1100;;21;;
210823;1200;;37;;
210823;1300;;27;;
210823;1400;;30;;
210823;1500;;22;;
210823;1600;;18;;
210823;1700;;17;;
210823;1800;;24;;
210823;1900;;42;;
210823;2000;;30;;
210823;2100;;33;;
210823;2200;;30;;
210823;2300;;36;;
210824;0000;;50;;
210824;0100;;92;;
210824;0200;;50;;
210824;0300;;36;;
210824;0400;;30;;
210824;0500;;32;;
210824;0600;;28;;
210824;0700;;17;;
210824;0800;;22;;
210824;0900;;22;;
210824;1000;;19;;
210824;1100;;19;;
210824;1200;;22;;
210824;1300;;17;;
210824;1400;;18;;
210824;1500;;15;;
210824;1600;;15;;
210824;1700;;13;;
210824;1800;;19;;
210824;1900;;23;;
210824;2000;;37;;
210824;2100;;50;;
210824;2200;;42;;
210824;2300;;65;;
210825;0000;;28;;
210825;0100;;24;;
210825;0200;;21;;
210825;0300;;21;;
210825;0400;;21;;
210825;0500;;33;;
210825;0600;;51;;
210825;0700;;79;;
210825;0800;;61;;
210825;0900;;43;;
210825;1000;;28;;
210825;1100;;15;;
210825;1200;;12;;
210825;1300;;10;;
210825;1400;;11;;
210825;1500;;9;;
210825;1600;;12;;
210825;1700;;13;;
210825;1800;;13;;
210825;1900;;33;;
210825;2000;;28;;
210825;2100;;27;;
210825;2200;;17;;
210825;2300;;20;;
210826;0000;;76;;
210826;0100;;28;;
210826;0200;;39;;
210826;0300;;48;;
210826;0400;;40;;
210826;0500;;27;;
210826;0600;;25;;
210826;0700;;53;;
210826;0800;;61;;
210826;0900;;22;;
210826;1000;;20;;
210826;1100;;11;;
210826;1200;;7;;
210826;1300;;7;;
210826;1400;;6;;
210826;1500;;4;;
210826;1600;;5;;
210826;1700;;8;;
210826;1800;;18;;
210826;1900;;35;;
210826;2000;;25;;
210826;2100;;53;;
210826;2200;;33;;
210826;2300;;21;;
210827;0000;;19;;
210827;0100;;15;;
210827;0200;;19;;
210827;0300;;12;;
210827;0400;;12;;
210827;0500;;16;;
210827;0600;;21;;
210827;0700;;21;;
210827;0800;;24;;
210827;0900;;39;;
210827;1000;;27;;
210827;1100;;31;;
210827;1200;;46;;
210827;1300;;24;;
210827;1400;;39;;
210827;1500;;23;;
210827;1600;;21;;
210827;1700;;20;;
210827;1800;;30;;
210827;1900;;44;;
210827;2000;;47;;
210827;2100;;58;;
210827;2200;;47;;
210827;2300;;63;;
210828;0000;;66;;
210828;0100;;44;;
210828;0200;;42;;
210828;0300;;37;;
210828;0400;;28;;
210828;0500;;33;;
210828;0600;;33;;
210828;0700;;36;;
210828;0800;;44;;
210828;0900;;40;;
210828;1000;;21;;
210828;1100;;24;;
210828;1200;;17;;
210828;1300;;13;;
210828;1400;;9;;
210828;1500;;15;;
210828;1600;;18;;
210828;1700;;23;;
210828;1800;;29;;
210828;1900;;36;;
210828;2000;;38;;
210828;2100;;35;;
210828;2200;;43;;
210828;2300;;20;;
210829;0000;;20;;
210829;0100;;107;;
210829;0200;;93;;
210829;0300;;101;;
210829;0400;;39;;
210829;0500;;43;;
210829;0600;;53;;
210829;0700;;40;;
210829;0800;;23;;
210829;0900;;14;;
210829;1000;;16;;
210829;1100;;14;;
210829;1200;;14;;
210829;1300;;12;;
210829;1400;;11;;
210829;1500;;10;;
210829;1600;;13;;
210829;1700;;8;;
210829;1800;;7;;
210829;1900;;56;;
210829;2000;;133;;
210829;2100;;17;;
210829;2200;;25;;
210829;2300;;14;;
210830;0000;;14;;
210830;0100;;9;;
210830;0200;;8;;
210830;0300;;5;;
210830;0400;;4;;
210830;0500;;3;;
210830;0600;;2;;
210830;0700;;2;;
210830;0800;;8;;
210830;0900;;6;;
210830;1000;;5;;
210830;1100;;8;;
210830;1200;;6;;
210830;1300;;7;;
210830;1400;;9;;
210830;1500;;13;;
210830;1600;;18;;
210830;1700;;24;;
210830;1800;;28;;
210830;1900;;50;;
210830;2000;;61;;
210830;2100;;102;;
210830;2200;;80;;
210830;2300;;63;;
210831;0000;;38;;
210831;0100;;25;;
210831;0200;;13;;
210831;0300;;14;;
210831;0400;;16;;
210831;0500;;13;;
210831;0600;;18;;
210831;0700;;22;;
210831;0800;;25;;
210831;0900;;18;;
210831;1000;;14;;
210831;1100;;15;;
210831;1200;;14;;
210831;1300;;14;;
210831;1400;;18;;
210831;1500;;15;;
210831;1600;;8;;
210831;1700;;9;;
210831;1800;;13;;
210831;1900;;26;;
210831;2000;;29;;
210831;2100;;28;;
210831;2200;;38;;
210831;2300;;36;;
210901;0000;;58;;
210901;0100;;41;;
210901;0200;;59;;
210901;0300;;72;;
210901;0400;;25;;
210901;0500;;17;;
210901;0600;;20;;
210901;0700;;18;;
210901;0800;;16;;
210901;0900;;12;;
210901;1000;;19;;
210901;1100;;17;;
210901;1200;;16;;
210901;1300;;12;;
210901;1400;;11;;
210901;1500;;9;;
210901;1600;;9;;
210901;1700;;11;;
210901;1800;;13;;
210901;1900;;22;;
210901;2000;;36;;
210901;2100;;45;;
210901;2200;;127;;
210901;2300;;129;;
210902;0000;;50;;
210902;0100;;76;;
210902;0200;;63;;
210902;0300;;66;;
210902;0400;;49;;
210902;0500;;37;;
210902;0600;;50;;
210902;0700;;31;;
210902;0800;;40;;
210902;0900;;36;;
210902;1000;;27;;
210902;1100;;24;;
210902;1200;;16;;
210902;1300;;14;;
210902;1400;;14;;
210902;1500;;21;;
210902;1600;;17;;
210902;1700;;19;;
210902;1800;;20;;
210902;1900;;27;;
210902;2000;;28;;
210902;2100;;24;;
210902;2200;;22;;
210902;2300;;24;;
210903;0000;;19;;
210903;0100;;16;;
210903;0200;;13;;
210903;0300;;10;;
210903;0400;;9;;
210903;0500;;8;;
210903;0600;;5;;
210903;0700;;7;;
210903;0800;;8;;
210903;0900;;7;;
210903;1000;;8;;
210903;1100;;13;;
210903;1200;;18;;
210903;1300;;15;;
210903;1400;;11;;
210903;1500;;16;;
210903;1600;;21;;
210903;1700;;33;;
210903;1800;;20;;
210903;1900;;26;;
210903;2000;;22;;
210903;2100;;24;;
210903;2200;;26;;
210903;2300;;30;;
210904;0000;;27;;
210904;0100;;15;;
210904;0200;;9;;
210904;0300;;6;;
210904;0400;;9;;
210904;0500;;7;;
210904;0600;;7;;
210904;0700;;13;;
210904;0800;;18;;
210904;0900;;10;;
210904;1000;;13;;
210904;1100;;12;;
210904;1200;;16;;
210904;1300;;17;;
210904;1400;;10;;
210904;1500;;11;;
210904;1600;;10;;
210904;1700;;7;;
210904;1800;;5;;
210904;1900;;12;;
210904;2000;;17;;
210904;2100;;21;;
210904;2200;;15;;
210904;2300;;15;;
210905;0000;;40;;
210905;0100;;42;;
210905;0200;;44;;
210905;0300;;37;;
210905;0400;;25;;
210905;0500;;40;;
210905;0600;;42;;
210905;0700;;21;;
210905;0800;;29;;
210905;0900;;21;;
210905;1000;;10;;
210905;1100;;6;;
210905;1200;;4;;
210905;1300;;7;;
210905;1400;;7;;
210905;1500;;10;;
210905;1600;;6;;
210905;1700;;6;;
210905;1800;;11;;
210905;1900;;10;;
210905;2000;;11;;
210905;2100;;12;;
210905;2200;;8;;
210905;2300;;7;;
210906;0000;;4;;
210906;0100;;4;;
210906;0200;;5;;
210906;0300;;6;;
210906;0400;;6;;
210906;0500;;5;;
210906;0600;;6;;
210906;0700;;8;;
210906;0800;;11;;
210906;0900;;12;;
210906;1000;;12;;
210906;1100;;11;;
210906;1200;;8;;
210906;1300;;6;;
210906;1400;;5;;
210906;1500;;;;
210906;1600;;;;
210906;1700;;12;;
210906;1800;;10;;
210906;1900;;11;;
210906;2000;;23;;
210906;2100;;27;;
210906;2200;;26;;
210906;2300;;22;;
210907;0000;;42;;
210907;0100;;26;;
210907;0200;;29;;
210907;0300;;67;;
210907;0400;;44;;
210907;0500;;32;;
210907;0600;;50;;
210907;0700;;58;;
210907;0800;;36;;
210907;0900;;34;;
210907;1000;;33;;
210907;1100;;12;;
210907;1200;;8;;
210907;1300;;6;;
210907;1400;;11;;
210907;1500;;9;;
210907;1600;;6;;
210907;1700;;12;;
210907;1800;;16;;
210907;1900;;12;;
210907;2000;;11;;
210907;2100;;21;;
210907;2200;;43;;
210907;2300;;39;;
210908;0000;;27;;
210908;0100;;47;;
210908;0200;;53;;
210908;0300;;22;;
210908;0400;;32;;
210908;0500;;35;;
210908;0600;;42;;
210908;0700;;69;;
210908;0800;;30;;
210908;0900;;20;;
210908;1000;;20;;
210908;1100;;8;;
210908;1200;;13;;
210908;1300;;16;;
210908;1400;;10;;
210908;1500;;8;;
210908;1600;;8;;
210908;1700;;9;;
210908;1800;;14;;
210908;1900;;26;;
210908;2000;;29;;
210908;2100;;31;;
210908;2200;;24;;
210908;2300;;29;;
210909;0000;;29;;
210909;0100;;22;;
210909;0200;;16;;
210909;0300;;13;;
210909;0400;;16;;
210909;0500;;14;;
210909;0600;;20;;
210909;0700;;22;;
210909;0800;;21;;
210909;0900;;25;;
210909;1000;;21;;
210909;1100;;25;;
210909;1200;;14;;
210909;1300;;19;;
210909;1400;;18;;
210909;1500;;10;;
210909;1600;;10;;
210909;1700;;11;;
210909;1800;;17;;
210909;1900;;21;;
210909;2000;;52;;
210909;2100;;116;;
210909;2200;;90;;
210909;2300;;69;;
210910;0000;;42;;
210910;0100;;55;;
210910;0200;;36;;
210910;0300;;33;;
210910;0400;;42;;
210910;0500;;37;;
210910;0600;;45;;
210910;0700;;60;;
210910;0800;;71;;
210910;0900;;79;;
210910;1000;;66;;
210910;1100;;49;;
210910;1200;;37;;
210910;1300;;37;;
210910;1400;;30;;
210910;1500;;27;;
210910;1600;;22;;
210910;1700;;26;;
210910;1800;;42;;
210910;1900;;61;;
210910;2000;;27;;
210910;2100;;22;;
210910;2200;;26;;
210910;2300;;25;;
210911;0000;;21;;
210911;0100;;15;;
210911;0200;;18;;
210911;0300;;12;;
210911;0400;;11;;
210911;0500;;14;;
210911;0600;;12;;
210911;0700;;11;;
210911;0800;;13;;
210911;0900;;14;;
210911;1000;;19;;
210911;1100;;17;;
210911;1200;;15;;
210911;1300;;14;;
210911;1400;;10;;
210911;1500;;15;;
210911;1600;;13;;
210911;1700;;19;;
210911;1800;;17;;
210911;1900;;10;;
210911;2000;;8;;
210911;2100;;10;;
210911;2200;;7;;
210911;2300;;7;;
210912;0000;;6;;
210912;0100;;8;;
210912;0200;;4;;
210912;0300;;2;;
210912;0400;;3;;
210912;0500;;3;;
210912;0600;;3;;
210912;0700;;5;;
210912;0800;;7;;
210912;0900;;4;;
210912;1000;;3;;
210912;1100;;7;;
210912;1200;;9;;
210912;1300;;11;;
210912;1400;;10;;
210912;1500;;9;;
210912;1600;;8;;
210912;1700;;12;;
210912;1800;;21;;
210912;1900;;13;;
210912;2000;;11;;
210912;2100;;22;;
210912;2200;;15;;
210912;2300;;10;;
210913;0000;;7;;
210913;0100;;6;;
210913;0200;;6;;
210913;0300;;4;;
210913;0400;;6;;
210913;0500;;5;;
210913;0600;;3;;
210913;0700;;21;;
210913;0800;;31;;
210913;0900;;18;;
210913;1000;;16;;
210913;1100;;11;;
210913;1200;;14;;
210913;1300;;11;;
210913;1400;;7;;
210913;1500;;6;;
210913;1600;;12;;
210913;1700;;9;;
210913;1800;;21;;
210913;1900;;26;;
210913;2000;;101;;
210913;2100;;98;;
210913;2200;;39;;
210913;2300;;15;;
210914;0000;;54;;
210914;0100;;43;;
210914;0200;;54;;
210914;0300;;11;;
210914;0400;;19;;
210914;0500;;25;;
210914;0600;;36;;
210914;0700;;23;;
210914;0800;;24;;
210914;0900;;22;;
210914;1000;;17;;
210914;1100;;16;;
210914;1200;;6;;
210914;1300;;9;;
210914;1400;;6;;
210914;1500;;9;;
210914;1600;;10;;
210914;1700;;9;;
210914;1800;;11;;
210914;1900;;15;;
210914;2000;;21;;
210914;2100;;22;;
210914;2200;;22;;
210914;2300;;17;;
210915;0000;;20;;
210915;0100;;13;;
210915;0200;;12;;
210915;0300;;12;;
210915;0400;;13;;
210915;0500;;17;;
210915;0600;;36;;
210915;0700;;25;;
210915;0800;;20;;
210915;0900;;13;;
210915;1000;;12;;
210915;1100;;18;;
210915;1200;;15;;
210915;1300;;16;;
210915;1400;;8;;
210915;1500;;11;;
210915;1600;;9;;
210915;1700;;16;;
210915;1800;;10;;
210915;1900;;31;;
210915;2000;;23;;
210915;2100;;32;;
210915;2200;;84;;
210915;2300;;22;;
210916;0000;;18;;
210916;0100;;14;;
210916;0200;;11;;
210916;0300;;11;;
210916;0400;;11;;
210916;0500;;14;;
210916;0600;;17;;
210916;0700;;23;;
210916;0800;;22;;
210916;0900;;22;;
210916;1000;;18;;
210916;1100;;19;;
210916;1200;;16;;
210916;1300;;14;;
210916;1400;;10;;
210916;1500;;9;;
210916;1600;;7;;
210916;1700;;10;;
210916;1800;;7;;
210916;1900;;8;;
210916;2000;;54;;
210916;2100;;41;;
210916;2200;;85;;
210916;2300;;76;;
210917;0000;;50;;
210917;0100;;58;;
210917;0200;;21;;
210917;0300;;10;;
210917;0400;;13;;
210917;0500;;20;;
210917;0600;;11;;
210917;0700;;11;;
210917;0800;;13;;
210917;0900;;11;;
210917;1000;;16;;
210917;1100;;17;;
210917;1200;;18;;
210917;1300;;21;;
210917;1400;;22;;
210917;1500;;22;;
210917;1600;;21;;
210917;1700;;21;;
210917;1800;;22;;
210917;1900;;35;;
210917;2000;;32;;
210917;2100;;34;;
210917;2200;;30;;
210917;2300;;31;;
210918;0000;;31;;
210918;0100;;23;;
210918;0200;;20;;
210918;0300;;20;;
210918;0400;;21;;
210918;0500;;21;;
210918;0600;;26;;
210918;0700;;29;;
210918;0800;;29;;
210918;0900;;17;;
210918;1000;;18;;
210918;1100;;21;;
210918;1200;;23;;
210918;1300;;21;;
210918;1400;;22;;
210918;1500;;14;;
210918;1600;;17;;
210918;1700;;15;;
210918;1800;;14;;
210918;1900;;17;;
210918;2000;;36;;
210918;2100;;57;;
210918;2200;;143;;
210918;2300;;57;;
210919;0000;;27;;
210919;0100;;22;;
210919;0200;;16;;
210919;0300;;11;;
210919;0400;;13;;
210919;0500;;11;;
210919;0600;;8;;
210919;0700;;10;;
210919;0800;;9;;
210919;0900;;17;;
210919;1000;;15;;
210919;1100;;16;;
210919;1200;;13;;
210919;1300;;12;;
210919;1400;;14;;
210919;1500;;15;;
210919;1600;;12;;
210919;1700;;10;;
210919;1800;;17;;
210919;1900;;25;;
210919;2000;;43;;
210919;2100;;50;;
210919;2200;;39;;
210919;2300;;43;;
210920;0000;;14;;
210920;0100;;10;;
210920;0200;;13;;
210920;0300;;11;;
210920;0400;;8;;
210920;0500;;6;;
210920;0600;;11;;
210920;0700;;11;;
210920;0800;;13;;
210920;0900;;13;;
210920;1000;;14;;
210920;1100;;16;;
210920;1200;;10;;
210920;1300;;11;;
210920;1400;;13;;
210920;1500;;13;;
210920;1600;;10;;
210920;1700;;8;;
210920;1800;;17;;
210920;1900;;26;;
210920;2000;;33;;
210920;2100;;70;;
210920;2200;;79;;
210920;2300;;49;;
210921;0000;;40;;
210921;0100;;35;;
210921;0200;;35;;
210921;0300;;34;;
210921;0400;;23;;
210921;0500;;25;;
210921;0600;;28;;
210921;0700;;22;;
210921;0800;;27;;
210921;0900;;21;;
210921;1000;;16;;
210921;1100;;11;;
210921;1200;;15;;
210921;1300;;9;;
210921;1400;;12;;
210921;1500;;14;;
210921;1600;;17;;
210921;1700;;13;;
210921;1800;;14;;
210921;1900;;13;;
210921;2000;;14;;
210921;2100;;12;;
210921;2200;;16;;
210921;2300;;10;;
210922;0000;;11;;
